지역,측정소명,측정소코드,측정일시,SO2,CO,O3,NO2,PM10,주소
서울,영등포로,111232,20030801,0.003,0.5,-999,0.076,72,서울 영등포구 영등포동4가
서울,구로구,111221,20030727,0.001,0.7,0.004,0.021,10,서울 구로구 구로동
서울,관악구,111251,20030712,0.003,0.3,0.008,0.038,70,서울 관악구 신림5동
서울,동작구,111241,20030721,0.001,0.6,0.014,0.02,56,서울 동작구 사당4동
서울,서초구,111262,20030717,0.005,0.2,0.029,0.024,24,서울 서초구 반포2동
서울,서초구,111262,20030720,0.003,0.3,0.023,0.035,71,서울 서초구 반포2동
서울,동작구,111241,20030902,0.002,0.4,0.005,0.046,27,서울 동작구 사당4동
서울,동작구,111241,20030903,0.006,0.8,0.003,0.05,76,서울 동작구 사당4동
서울,서초구,111262,20030819,0.006,0.6,0.005,0.033,34,서울 서초구 반포2동
서울,강남구,111261,20030722,0.002,0.3,0.008,0.02,32,서울 강남구 대치동
서울,도산대로,111263,20030821,0.011,1.3,0.003,0.044,43,서울 강남구 논현동
서울,강동구,111274,20030914,0.004,0.5,0.046,0.025,3,서울 강동구 천호1동
서울,송파구,111273,20030818,0.004,0.2,0.022,0.021,13,서울 송파구 방이동
서울,구로구,111221,20030915,0.007,0.9,0.036,0.038,110,서울 구로구 구로동
서울,강서구,111212,20030907,0.001,0.3,0.009,0.035,27,서울 강서구 화곡동
서울,강서구,111212,20030909,0.001,0.3,0.016,0.035,27,서울 강서구 화곡동
서울,구로구,111221,20030729,0.001,0.4,0.01,0.026,2,서울 구로구 구로동
서울,서초구,111262,20030919,0.001,0.2,0.02,0.027,-999,서울 서초구 반포2동
서울,서초구,111262,20030922,0.001,0.5,0.01,0.036,36,서울 서초구 반포2동
서울,관악구,111251,20030721,0.008,0.5,0.013,0.031,32,서울 관악구 신림5동
서울,동작구,111241,20030730,0.003,0.4,0.008,0.039,30,서울 동작구 사당4동
서울,동작구,111241,20030731,-999,-999,0.019,0.052,61,서울 동작구 사당4동
서울,강남구,111261,20030724,0.005,0.3,0.027,0.018,13,서울 강남구 대치동
서울,강남구,111261,20030726,0.004,0.2,0.023,0.014,9,서울 강남구 대치동
서울,잠실동(폐쇄),111271,20030819,0.003,0.4,0.004,0.028,31,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030820,0.004,0.5,0.002,0.018,58,서울 송파구 잠실본동
서울,송파구,111273,20030820,0.003,0.2,0.006,0.022,39,서울 송파구 방이동
서울,잠실동(폐쇄),111271,20030722,0.005,0.5,0.003,0.028,25,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030723,0.006,0.5,0.006,0.029,-999,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030724,0.005,0.3,0.023,0.02,16,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030725,0.002,0.2,0.03,0.006,-999,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030726,0.002,0.3,0.021,0.011,-999,서울 송파구 잠실본동
서울,강동구,111274,20030720,0.004,0.4,0.048,0.016,44,서울 강동구 천호1동
서울,영등포구,111231,20030815,0.003,0.5,0.03,0.003,19,서울 영등포구 당산동3가
서울,영등포로,111232,20030711,0.004,1.4,0.019,0.068,65,서울 영등포구 영등포동4가
서울,영등포로,111232,20030712,0.004,-999,0.013,0.069,69,서울 영등포구 영등포동4가
서울,영등포로,111232,20030713,0.003,0.4,0.02,0.037,35,서울 영등포구 영등포동4가
서울,궁동(폐쇄),111222,20030905,0.002,0.2,0.003,0.018,27,서울 구로구 궁동
서울,강남구,111261,20030818,0.003,0.3,0.012,0.028,14,서울 강남구 대치동
서울,강남구,111261,20030820,0.005,0.5,0.007,0.023,51,서울 강남구 대치동
서울,관악구,111251,20030725,0.005,0.4,0.018,0.019,12,서울 관악구 신림5동
서울,동작구,111241,20030803,0.003,0.2,0.006,0.021,18,서울 동작구 사당4동
서울,관악구,111251,20030903,0.008,0.9,0.002,0.045,105,서울 관악구 신림5동
서울,관악구,111251,20030906,0.006,0.5,0.018,0.023,18,서울 관악구 신림5동
서울,도산대로,111263,20030722,0.004,1.9,0.002,0.035,58,서울 강남구 논현동
서울,도산대로,111263,20030724,-999,1.8,0.009,0.047,65,서울 강남구 논현동
서울,강동구,111274,20030815,0.004,0.3,0.037,0.006,13,서울 강동구 천호1동
서울,송파구,111273,20030717,0.003,0.2,0.041,0.01,-999,서울 송파구 방이동
서울,송파구,111273,20030719,0.002,0.2,0.038,0.022,44,서울 송파구 방이동
서울,궁동(폐쇄),111222,20030718,0.002,0.5,0.001,0.032,20,서울 구로구 궁동
서울,궁동(폐쇄),111222,20030719,0.002,0.3,0.023,0.029,27,서울 구로구 궁동
서울,궁동(폐쇄),111222,20030720,0.004,0.6,0.019,0.024,38,서울 구로구 궁동
서울,영등포구,111231,20030914,0.009,0.8,0.039,0.016,34,서울 영등포구 당산동3가
서울,영등포구,111231,20030918,0.005,0.3,0.001,0.025,35,서울 영등포구 당산동3가
서울,궁동(폐쇄),111222,20030907,0.003,0.6,0.005,0.036,42,서울 구로구 궁동
서울,궁동(폐쇄),111222,20030908,0.002,0.4,0.014,0.03,23,서울 구로구 궁동
서울,궁동(폐쇄),111222,20030909,0.002,0.3,0.011,0.037,40,서울 구로구 궁동
서울,관악구,111251,20030804,0.003,0.1,0.017,0.03,78,서울 관악구 신림5동
서울,동작구,111241,20030812,0.003,0.5,0.019,0.033,63,서울 동작구 사당4동
서울,동작구,111241,20030813,0.003,0.9,0.007,0.046,66,서울 동작구 사당4동
서울,서초구,111262,20030730,0.004,0.6,0.015,0.054,34,서울 서초구 반포2동
서울,서초구,111262,20030731,0.013,0.4,0.026,0.082,74,서울 서초구 반포2동
서울,동작구,111241,20030915,0.01,0.7,0.034,0.031,126,서울 동작구 사당4동
서울,서초구,111262,20030831,0.002,0.3,-999,0.02,15,서울 서초구 반포2동
서울,송파구,111273,20030925,0.006,0.2,0.028,0.018,13,서울 송파구 방이동
서울,잠실동(폐쇄),111271,20030929,0.002,0.3,0.025,0.014,26,서울 송파구 잠실본동
서울,도산대로,111263,20030903,-999,2.5,0.002,0.059,160,서울 강남구 논현동
서울,강동구,111274,20030925,0.004,0.2,0.031,0.013,-999,서울 강동구 천호1동
서울,강동구,111274,20030928,0.008,0.4,0.01,0.027,51,서울 강동구 천호1동
서울,송파구,111273,20030830,0.003,0.2,0.021,0.018,7,서울 송파구 방이동
서울,송파구,111273,20030901,0.005,0.3,0.022,0.022,18,서울 송파구 방이동
서울,영등포로,111232,20030813,0.003,0.2,0.019,0.081,62,서울 영등포구 영등포동4가
서울,영등포로,111232,20030814,0.003,0.4,0.026,0.05,40,서울 영등포구 영등포동4가
서울,영등포구,111231,20030707,0.007,0.3,0.034,0.043,2,서울 영등포구 당산동3가
서울,영등포구,111231,20030708,0.007,0.2,0.028,0.044,10,서울 영등포구 당산동3가
서울,동작구,111241,20030701,0.004,1.4,0.006,0.052,194,서울 동작구 사당4동
서울,서초구,111262,20030930,0.005,0.2,0.016,0.035,44,서울 서초구 반포2동
서울,동작구,111241,20030815,0.003,0.2,0.032,0.012,-999,서울 동작구 사당4동
서울,강남구,111261,20030704,0.003,0.3,0.023,0.023,14,서울 강남구 대치동
서울,송파구,111273,20030927,0.006,0.3,0.02,0.036,49,서울 송파구 방이동
서울,잠실동(폐쇄),111271,20030829,0.003,0.7,0.003,0.054,79,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030830,0.004,0.4,0.012,0.024,21,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030831,0.003,0.2,0.038,0.01,6,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030901,0.003,0.4,0.017,0.026,19,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030902,0.004,0.6,0.003,0.056,29,서울 송파구 잠실본동
서울,도산대로,111263,20030803,0.005,0.8,0.002,0.037,34,서울 강남구 논현동
서울,송파구,111273,20030729,0.002,0.3,0.017,0.016,6,서울 송파구 방이동
서울,강서구,111212,20030730,0.001,0.3,0.022,0.04,15,서울 강서구 화곡동
서울,강서구,111212,20030802,0.002,0.2,0.02,0.028,40,서울 강서구 화곡동
서울,영등포구,111231,20030826,0.009,0.8,0.005,0.041,71,서울 영등포구 당산동3가
서울,구로구,111221,20030929,0.001,0.4,0.022,0.022,-999,서울 구로구 구로동
서울,영등포로,111232,20030722,0.004,0.6,0.012,0.068,58,서울 영등포구 영등포동4가
서울,궁동(폐쇄),111222,20030820,0.001,0.3,0.002,0.026,73,서울 구로구 궁동
서울,궁동(폐쇄),111222,20030821,0.005,0.2,0.005,0.02,23,서울 구로구 궁동
서울,강서구,111212,20030921,0.001,0.2,0.03,0.018,9,서울 강서구 화곡동
서울,영등포구,111231,20030710,0.004,0.5,-999,0.056,75,서울 영등포구 당산동3가
서울,영등포구,111231,20030711,0.007,0.6,0.012,0.077,79,서울 영등포구 당산동3가
서울,관악구,111251,20030816,0.006,0.4,0.019,0.029,22,서울 관악구 신림5동
서울,관악구,111251,20030819,0.006,0.6,0.004,0.031,32,서울 관악구 신림5동
서울,관악구,111251,20030916,0.005,0.5,0.026,0.04,149,서울 관악구 신림5동
서울,강동구,111274,20030724,0.003,0.2,0.032,0.014,5,서울 강동구 천호1동
서울,도산대로,111263,20030805,0.006,1.7,0.016,0.041,70,서울 강남구 논현동
서울,강동구,111274,20030828,0.003,0.2,0.036,-999,5,서울 강동구 천호1동
서울,송파구,111273,20030801,0.002,0.2,0.038,0.031,44,서울 송파구 방이동
서울,잠실동(폐쇄),111271,20030703,0.002,0.2,0.035,0.015,13,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030704,0.004,0.1,0.023,0.026,16,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030705,0.003,0.2,0.042,0.02,50,서울 송파구 잠실본동
서울,영등포로,111232,20030726,0.003,0.4,-999,0.051,30,서울 영등포구 영등포동4가
서울,구로구,111221,20030720,0.001,0.7,0.041,0.027,92,서울 구로구 구로동
서울,관악구,111251,20030702,0.004,1,0.037,0.07,139,서울 관악구 신림5동
서울,관악구,111251,20030706,0.004,1.2,0.02,0.044,111,서울 관악구 신림5동
서울,서초구,111262,20030701,0.01,0.9,0.005,0.073,154,서울 서초구 반포2동
서울,강남구,111261,20030913,0.005,0.2,0.022,0.016,13,서울 강남구 대치동
서울,동작구,111241,20030826,0.005,0.5,0.009,0.046,66,서울 동작구 사당4동
서울,동작구,111241,20030827,0.002,0.2,0.009,0.027,16,서울 동작구 사당4동
서울,서초구,111262,20030813,0.007,0.6,0.007,0.054,68,서울 서초구 반포2동
서울,서초구,111262,20030814,0.003,0.2,0.033,0.021,28,서울 서초구 반포2동
서울,관악구,111251,20030919,0.005,0.2,0.016,0.024,8,서울 관악구 신림5동
서울,동작구,111241,20030927,0.005,0.6,0.012,0.045,71,서울 동작구 사당4동
서울,동작구,111241,20030928,0.005,0.5,0.007,0.044,71,서울 동작구 사당4동
서울,강동구,111274,20030728,0.003,0.1,0.018,0.011,23,서울 강동구 천호1동
서울,도산대로,111263,20030917,0.006,1.6,0.006,0.069,165,서울 강남구 논현동
서울,도산대로,111263,20030919,0.003,1.2,0.011,0.035,26,서울 강남구 논현동
서울,송파구,111273,20030911,0.004,0.2,0.018,0.015,27,서울 송파구 방이동
서울,송파구,111273,20030913,0.007,0.2,0.023,0.017,14,서울 송파구 방이동
서울,영등포로,111232,20030703,0.003,0.4,0.005,-999,19,서울 영등포구 영등포동4가
서울,궁동(폐쇄),111222,20030731,0.005,0.4,0.03,-999,60,서울 구로구 궁동
서울,궁동(폐쇄),111222,20030801,0.004,0.3,0.013,0.015,58,서울 구로구 궁동
서울,강서구,111212,20030830,0.001,0.3,0.019,0.025,56,서울 강서구 화곡동
서울,강서구,111212,20030901,0.004,0.4,0.007,0.044,-999,서울 강서구 화곡동
서울,강서구,111212,20030903,0.002,0.4,0.01,0.039,69,서울 강서구 화곡동
서울,영등포구,111231,20030929,0.005,0.7,0.018,0.023,26,서울 영등포구 당산동3가
서울,영등포구,111231,20030930,0.005,0.7,0.017,0.028,29,서울 영등포구 당산동3가
서울,구로구,111221,20030722,0.001,0.3,0.005,0.022,66,서울 구로구 구로동
서울,동작구,111241,20030714,0.003,0.3,0.017,0.026,54,서울 동작구 사당4동
서울,서초구,111262,20030712,0.006,0.4,0.01,0.02,56,서울 서초구 반포2동
서울,강남구,111261,20030925,0.006,0.3,0.018,0.029,15,서울 강남구 대치동
서울,강남구,111261,20030717,0.004,0.3,0.035,0.011,2,서울 강남구 대치동
서울,강남구,111261,20030719,0.003,0.4,0.016,0.036,60,서울 강남구 대치동
서울,도산대로,111263,20030814,0.006,0.8,0.021,0.035,39,서울 강남구 논현동
서울,도산대로,111263,20030818,0.006,-999,0.007,0.055,43,서울 강남구 논현동
서울,강동구,111274,20030906,0.002,0.3,0.019,0.036,24,서울 강동구 천호1동
서울,강동구,111274,20030907,0.001,0.3,0.013,0.022,20,서울 강동구 천호1동
서울,강동구,111274,20030910,0.002,0.5,0.033,0.026,7,서울 강동구 천호1동
서울,구로구,111221,20030912,0.001,0.4,0.018,0.016,3,서울 구로구 구로동
서울,구로구,111221,20030702,0.004,0.6,0.024,0.057,126,서울 구로구 구로동
서울,서초구,111262,20030914,0.013,0.2,0.049,0.021,63,서울 서초구 반포2동
서울,강남구,111261,20030814,0.001,0.3,0.03,0.02,11,서울 강남구 대치동
서울,동작구,111241,20030724,0.002,0.3,0.016,0.024,41,서울 동작구 사당4동
서울,관악구,111251,20030828,-999,-999,-999,-999,-999,서울 관악구 신림5동
서울,도산대로,111263,20030716,0.005,1.1,0.016,0.063,67,서울 강남구 논현동
서울,강동구,111274,20030807,0.009,0.3,0.02,0.044,8,서울 강동구 천호1동
서울,송파구,111273,20030711,0.004,0.2,0.044,0.016,-999,서울 송파구 방이동
서울,도산대로,111263,20030928,0.006,0.9,0.006,0.063,89,서울 강남구 논현동
서울,강동구,111274,20030713,0.002,0.1,0.058,0.009,18,서울 강동구 천호1동
서울,궁동(폐쇄),111222,20030711,0.003,0.6,0.007,0.036,-999,서울 구로구 궁동
서울,궁동(폐쇄),111222,20030712,0.005,0.6,0.004,0.022,48,서울 구로구 궁동
서울,궁동(폐쇄),111222,20030713,0.002,0.3,0.027,0.028,9,서울 구로구 궁동
서울,강서구,111212,20030814,0.001,0.3,0.035,0.026,16,서울 강서구 화곡동
서울,영등포구,111231,20030908,0.008,0.8,0.014,0.027,5,서울 영등포구 당산동3가
서울,영등포구,111231,20030909,0.004,0.7,0.007,0.037,22,서울 영등포구 당산동3가
서울,영등포구,111231,20030910,0.007,0.7,0.025,0.024,5,서울 영등포구 당산동3가
서울,구로구,111221,20030704,0.001,0.5,0.028,0.027,-999,서울 구로구 구로동
서울,영등포로,111232,20030804,0.001,0.4,-999,0.064,57,서울 영등포구 영등포동4가
서울,궁동(폐쇄),111222,20030831,0.003,0.2,0.023,0.019,23,서울 구로구 궁동
서울,궁동(폐쇄),111222,20030901,0.003,0.7,0.004,0.058,53,서울 구로구 궁동
서울,관악구,111251,20030717,0.006,0.7,0.029,0.018,7,서울 관악구 신림5동
서울,관악구,111251,20030718,0.007,-999,0.002,0.035,16,서울 관악구 신림5동
서울,동작구,111241,20030727,0.001,0.2,0.006,0.018,10,서울 동작구 사당4동
서울,서초구,111262,20030723,0.003,0.4,0.006,0.038,-999,서울 서초구 반포2동
서울,서초구,111262,20030725,0.004,0.3,0.022,0.028,12,서울 서초구 반포2동
서울,서초구,111262,20030726,0.003,0.3,0.017,0.029,20,서울 서초구 반포2동
서울,관악구,111251,20030831,0.003,0.3,0.018,0.023,10,서울 관악구 신림5동
서울,동작구,111241,20030909,0.002,0.5,0.012,0.037,26,서울 동작구 사당4동
서울,서초구,111262,20030825,0.002,0.1,-999,-999,11,서울 서초구 반포2동
서울,송파구,111273,20030713,0.004,0.1,0.054,0.008,6,서울 송파구 방이동
서울,성동구,111142,20030728,0.003,0.3,0.007,0.019,13,서울 성동구 성수1가2동
서울,청량리,111154,20030812,0.004,-999,-999,-999,-999,서울 동대문구 청량리동
서울,청량리,111154,20030817,0.005,0.7,0.017,0.041,24,서울 동대문구 청량리동
서울,청량리,111154,20030801,0.01,0.8,0.015,0.079,70,서울 동대문구 청량리동
서울,송파구,111273,20030728,0.004,0.3,0.02,0.016,14,서울 송파구 방이동
서울,성동구,111142,20030801,0.003,0.5,0.021,0.036,74,서울 성동구 성수1가2동
서울,청량리,111154,20030823,0.004,0.8,0.003,0.045,65,서울 동대문구 청량리동
서울,청량리,111154,20030824,0.009,0.2,0.004,0.04,33,서울 동대문구 청량리동
서울,청량리,111154,20030804,-999,-999,-999,-999,-999,서울 동대문구 청량리동
서울,성동구,111142,20030807,0.002,0.5,0.012,0.037,14,서울 성동구 성수1가2동
서울,청량리,111154,20030811,0.004,0.9,0.009,0.06,58,서울 동대문구 청량리동
서울,청량리,111154,20030827,0.007,0.5,0.008,0.027,42,서울 동대문구 청량리동
서울,청량리,111154,20030830,0.007,0.9,0.007,0.045,53,서울 동대문구 청량리동
서울,중구,111121,20030927,0.005,0.7,0.026,0.029,64,서울 중구 서소문동
서울,송파구,111273,20030814,-999,-999,0.043,0.016,17,서울 송파구 방이동
서울,성동구,111142,20030818,0.001,0.3,0.015,0.025,20,서울 성동구 성수1가2동
서울,청량리,111154,20030912,0.003,0.5,0.007,0.032,11,서울 동대문구 청량리동
서울,중구,111121,20030709,0.004,0.6,0.003,0.05,34,서울 중구 서소문동
서울,중구,111121,20030718,0.004,1,0.005,0.036,26,서울 중구 서소문동
서울,중구,111121,20030719,0.005,0.7,0.031,0.029,49,서울 중구 서소문동
서울,송파구,111273,20030826,0.004,0.4,0.007,0.038,72,서울 송파구 방이동
서울,송파구,111273,20030831,0.004,0.2,0.041,0.01,-999,서울 송파구 방이동
서울,송파구,111273,20030902,0.002,0.2,0.01,0.039,44,서울 송파구 방이동
서울,청량리,111154,20030923,0.003,0.2,0.018,0.044,24,서울 동대문구 청량리동
서울,중구,111121,20030806,0.004,0.8,0.028,0.043,64,서울 중구 서소문동
서울,송파구,111273,20030926,0.006,0.3,0.019,0.047,76,서울 송파구 방이동
서울,성동구,111142,20030906,0.004,0.3,0.015,0.033,44,서울 성동구 성수1가2동
서울,청량리,111154,20030926,0.005,1.5,0.016,0.051,61,서울 동대문구 청량리동
서울,송파구,111273,20030928,0.005,0.2,0.011,0.034,62,서울 송파구 방이동
서울,송파구,111273,20030910,0.004,0.2,0.03,0.023,8,서울 송파구 방이동
서울,성동구,111142,20030915,0.008,0.8,0.026,0.037,147,서울 성동구 성수1가2동
서울,청량리,111154,20030703,0.007,1.3,0.017,0.063,27,서울 동대문구 청량리동
서울,송파구,111273,20030707,0.003,0.3,0.048,0.009,8,서울 송파구 방이동
서울,송파구,111273,20030916,0.005,0.3,0.017,0.057,129,서울 송파구 방이동
서울,성동구,111142,20030702,0.004,0.7,0.033,0.047,149,서울 성동구 성수1가2동
서울,송파구,111273,20030710,0.003,0.2,0.016,0.034,-999,서울 송파구 방이동
서울,송파구,111273,20030712,0.004,0.2,0.021,0.02,51,서울 송파구 방이동
서울,송파구,111273,20030921,0.004,0.2,0.038,0.012,10,서울 송파구 방이동
서울,청량리,111154,20030711,0.007,1.3,0.017,0.059,93,서울 동대문구 청량리동
서울,송파구,111273,20030716,0.003,0.2,0.033,0.029,49,서울 송파구 방이동
서울,성동구,111142,20030719,0.002,0.4,0.023,0.026,55,서울 성동구 성수1가2동
서울,청량리,111154,20030718,0.006,0.6,0.005,0.043,17,서울 동대문구 청량리동
서울,청량리,111154,20030719,0.008,0.8,0.016,0.058,52,서울 동대문구 청량리동
서울,영등포로,111232,20030727,0.002,0.4,-999,0.037,19,서울 영등포구 영등포동4가
서울,영등포로,111232,20030802,0.003,0.6,-999,0.073,32,서울 영등포구 영등포동4가
서울,영등포로,111232,20030806,0.002,0.5,0,0.077,-999,서울 영등포구 영등포동4가
서울,영등포로,111232,20030807,0.005,0.3,0.035,0.081,46,서울 영등포구 영등포동4가
서울,영등포로,111232,20030809,0.004,0.5,0,0.074,51,서울 영등포구 영등포동4가
서울,영등포로,111232,20030817,0.003,0.4,0.031,0.04,19,서울 영등포구 영등포동4가
서울,영등포로,111232,20030819,0.002,0.8,0.004,0.046,29,서울 영등포구 영등포동4가
서울,영등포로,111232,20030831,-999,-999,-999,-999,-999,서울 영등포구 영등포동4가
서울,영등포로,111232,20030929,0.003,1,0.005,0.025,56,서울 영등포구 영등포동4가
서울,영등포로,111232,20030930,0.004,0.9,0.022,0.043,83,서울 영등포구 영등포동4가
서울,영등포로,111232,20030907,0.004,0.8,0.005,0.031,16,서울 영등포구 영등포동4가
서울,영등포로,111232,20030910,0.003,0.8,0.003,0.025,-999,서울 영등포구 영등포동4가
서울,영등포로,111232,20030912,0.002,0.9,0.004,0.02,-999,서울 영등포구 영등포동4가
서울,영등포로,111232,20030919,0.003,0.8,0.005,0.03,28,서울 영등포구 영등포동4가
서울,영등포로,111232,20030920,0.003,0.7,0.005,0.015,12,서울 영등포구 영등포동4가
서울,영등포로,111232,20030705,0.003,0.5,0.025,0.028,50,서울 영등포구 영등포동4가
서울,영등포로,111232,20030718,-999,0.4,0.009,0.052,26,서울 영등포구 영등포동4가
서울,영등포로,111232,20030723,0.003,0.5,0.012,0.057,32,서울 영등포구 영등포동4가
서울,영등포로,111232,20030725,0.003,0.4,-999,0.046,43,서울 영등포구 영등포동4가
서울,금천구,111281,20030831,0.003,0.1,0.024,0.028,5,서울 금천구 시흥5동
서울,금천구,111281,20030907,0.005,0.5,0.007,0.04,40,서울 금천구 시흥5동
서울,금천구,111281,20030920,0.002,0.1,0.023,0.02,7,서울 금천구 시흥5동
서울,금천구,111281,20030706,0.007,0.8,0.019,-999,88,서울 금천구 시흥5동
서울,금천구,111281,20030711,0.002,0.1,0.028,0.027,30,서울 금천구 시흥5동
서울,금천구,111281,20030806,0.004,0.1,0.03,0.033,71,서울 금천구 시흥5동
서울,금천구,111281,20030826,-999,0.5,0.005,0.056,46,서울 금천구 시흥5동
서울,금천구,111281,20030827,0.006,0.3,0.018,0.025,41,서울 금천구 시흥5동
서울,금천구,111281,20030830,0.003,0.5,0.012,0.039,40,서울 금천구 시흥5동
서울,강동구,111274,20030722,0.002,0.4,0.009,0.02,15,서울 강동구 천호1동
서울,강동구,111274,20030701,-999,-999,-999,-999,162,서울 강동구 천호1동
서울,강동구,111274,20030702,-999,0.7,0.061,0.049,109,서울 강동구 천호1동
서울,강동구,111274,20030709,0.002,0.4,0.005,0.042,28,서울 강동구 천호1동
서울,강동구,111274,20030805,0.002,0.3,0.041,0.022,35,서울 강동구 천호1동
서울,강동구,111274,20030806,0.001,0.3,0.047,0.021,48,서울 강동구 천호1동
서울,강동구,111274,20030808,0.011,0.1,0.047,0.014,5,서울 강동구 천호1동
서울,강동구,111274,20030809,0.003,0.4,0.04,0.021,26,서울 강동구 천호1동
서울,강동구,111274,20030716,0.004,0.4,0.032,0.037,59,서울 강동구 천호1동
서울,강동구,111274,20030814,0.002,0.1,0.044,0.009,19,서울 강동구 천호1동
서울,강동구,111274,20030817,0.002,0.3,0.037,0.008,10,서울 강동구 천호1동
서울,강동구,111274,20030818,0.003,0.5,0.021,0.017,-999,서울 강동구 천호1동
서울,강동구,111274,20030821,0.003,0.3,0.004,0.031,5,서울 강동구 천호1동
서울,강동구,111274,20030822,0.003,0.2,0.009,0.016,8,서울 강동구 천호1동
서울,강동구,111274,20030912,0.002,0.3,0.027,0.008,10,서울 강동구 천호1동
서울,강동구,111274,20030926,0.005,0.6,0.019,0.056,52,서울 강동구 천호1동
서울,강동구,111274,20030927,0.005,0.4,0.029,0.023,49,서울 강동구 천호1동
서울,강북구,111291,20030929,0.002,0.2,0.024,0.023,43,서울 강북구 번1동
서울,강북구,111291,20030724,0.002,0.2,0.018,0.026,30,서울 강북구 번1동
서울,강북구,111291,20030728,0.002,0.3,0.009,-999,22,서울 강북구 번1동
서울,강북구,111291,20030730,0.002,0.2,0.023,0.025,30,서울 강북구 번1동
서울,강북구,111291,20030803,0.002,0.3,0.006,0.022,16,서울 강북구 번1동
서울,강북구,111291,20030808,0.002,-999,0.036,0.017,-999,서울 강북구 번1동
서울,강북구,111291,20030814,0.003,0.1,0.026,0.027,43,서울 강북구 번1동
서울,강북구,111291,20030820,0.004,0.7,0.002,0.019,59,서울 강북구 번1동
서울,강북구,111291,20030826,0.004,0.6,0.007,0.031,86,서울 강북구 번1동
서울,강북구,111291,20030828,0.003,0.1,0.029,0.014,17,서울 강북구 번1동
서울,강북구,111291,20030901,0.003,0.4,0.008,0.031,62,서울 강북구 번1동
서울,강북구,111291,20030906,0.005,0.4,0.012,0.035,38,서울 강북구 번1동
서울,강북구,111291,20030913,0.005,-999,0.018,0.023,25,서울 강북구 번1동
서울,강북구,111291,20030707,0.002,0.4,0.039,0.017,19,서울 강북구 번1동
서울,강북구,111291,20030916,0.005,1.1,0.011,0.058,204,서울 강북구 번1동
서울,강북구,111291,20030710,0.003,0.5,0.02,0.027,42,서울 강북구 번1동
서울,강북구,111291,20030714,0.002,0.4,0.026,0.021,10,서울 강북구 번1동
서울,강북구,111291,20030922,0.002,0.1,0.021,0.021,25,서울 강북구 번1동
서울,강북구,111291,20030716,0.002,0.8,0.019,0.05,86,서울 강북구 번1동
서울,강북구,111291,20030718,0.001,0.5,0.009,0.027,7,서울 강북구 번1동
서울,강북구,111291,20030924,0.002,0.1,0.019,0.025,33,서울 강북구 번1동
서울,관악구,111251,20030904,0.006,0.8,0.007,0.05,19,서울 관악구 신림5동
서울,잠실동(폐쇄),111271,20030925,0.004,0.3,0.018,0.026,17,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030926,0.005,0.3,0.031,0.033,52,서울 송파구 잠실본동
서울,관악구,111251,20030905,0.01,0.2,0.003,0.012,14,서울 관악구 신림5동
서울,관악구,111251,20030907,0.009,0.6,0.003,0.028,38,서울 관악구 신림5동
서울,잠실동(폐쇄),111271,20030701,0.004,0.6,0.009,0.069,244,서울 송파구 잠실본동
서울,동작구,111241,20030906,0.003,0.3,0.017,0.025,32,서울 동작구 사당4동
서울,관악구,111251,20030917,0.007,0.9,0.003,0.064,169,서울 관악구 신림5동
서울,관악구,111251,20030918,0.008,0.2,0.007,0.022,95,서울 관악구 신림5동
서울,잠실동(폐쇄),111271,20030815,0.002,0.2,0.032,0.006,13,서울 송파구 잠실본동
서울,관악구,111251,20030701,0.006,1,0.012,0.054,135,서울 관악구 신림5동
서울,노원구,111311,20030729,0.003,0.4,0.009,0.016,9,서울 노원구 상계2동
서울,동작구,111241,20030911,0.002,0.4,0.016,0.023,57,서울 동작구 사당4동
서울,동작구,111241,20030912,0.001,0.2,0.02,0.016,12,서울 동작구 사당4동
서울,동작구,111241,20030913,0.002,-999,0.02,0.008,24,서울 동작구 사당4동
서울,동작구,111241,20030914,0.006,0.3,0.038,0.016,60,서울 동작구 사당4동
서울,동작구,111241,20030916,0.007,0.6,0.035,0.031,137,서울 동작구 사당4동
서울,관악구,111251,20030921,0.004,0.2,0.025,0.025,16,서울 관악구 신림5동
서울,동작구,111241,20030919,0.003,0.2,0.02,0.017,13,서울 동작구 사당4동
서울,동작구,111241,20030920,0.002,0.2,0.024,0.02,22,서울 동작구 사당4동
서울,동작구,111241,20030922,0.003,0.5,0.007,0.033,38,서울 동작구 사당4동
서울,동작구,111241,20030711,0.003,0.6,0.025,0.032,61,서울 동작구 사당4동
서울,동작구,111241,20030923,0.009,0.2,0.025,0.011,30,서울 동작구 사당4동
서울,잠실동(폐쇄),111271,20030719,0.004,0.6,0.019,0.033,45,서울 송파구 잠실본동
