Area,Mang,Code,Place,Date_hour,SO2,CO,O3,NO2,PM10,PM25,Add,Date
서울 동대문구,도로변대기,111154,홍릉로,2021092212,0.003,0.4,0.039,0.013,20,8,서울 동대문구 홍릉로 1,20210922
서울 동대문구,도로변대기,111154,홍릉로,2021092312,0.002,0.4,0.035,0.018,16,8,서울 동대문구 홍릉로 1,20210923
서울 동대문구,도로변대기,111154,홍릉로,2021092412,0.003,0.4,0.034,0.018,20,14,서울 동대문구 홍릉로 1,20210924
서울 동대문구,도로변대기,111154,홍릉로,2021092512,0.002,0.4,0.015,0.02,12,4,서울 동대문구 홍릉로 1,20210925
서울 동대문구,도로변대기,111154,홍릉로,2021092612,0.002,0.3,0.031,0.006,6,4,서울 동대문구 홍릉로 1,20210926
서울 동대문구,도로변대기,111154,홍릉로,2021092712,0.002,0.3,0.027,0.017,10,5,서울 동대문구 홍릉로 1,20210927
서울 동대문구,도로변대기,111154,홍릉로,2021092812,0.002,0.4,0.021,0.012,8,7,서울 동대문구 홍릉로 1,20210928
서울 동대문구,도로변대기,111154,홍릉로,2021092912,0.003,0.5,0.016,0.048,18,8,서울 동대문구 홍릉로 1,20210929
서울 동대문구,도로변대기,111154,홍릉로,2021093012,0.002,0.5,0.014,0.025,18,5,서울 동대문구 홍릉로 1,20210930
서울 성북구,도시대기,111161,성북구,2021090112,0.003,0.5,0.029,0.018,3,1,서울 성북구 삼양로2길 70,20210901
서울 성북구,도시대기,111161,성북구,2021090212,0.002,0.4,0.038,0.018,16,6,서울 성북구 삼양로2길 70,20210902
서울 성북구,도시대기,111161,성북구,2021090312,0.002,0.3,0.042,0.011,13,4,서울 성북구 삼양로2길 70,20210903
서울 성북구,도시대기,111161,성북구,2021090412,0.002,0.4,0.038,0.014,9,1,서울 성북구 삼양로2길 70,20210904
서울 성북구,도시대기,111161,성북구,2021090512,0.002,0.4,0.038,0.009,13,1,서울 성북구 삼양로2길 70,20210905
서울 성북구,도시대기,111161,성북구,2021090612,0.002,0.4,0.037,0.011,27,6,서울 성북구 삼양로2길 70,20210906
서울 성북구,도시대기,111161,성북구,2021090712,0.002,0.7,0.009,0.031,5,4,서울 성북구 삼양로2길 70,20210907
서울 성북구,도시대기,111161,성북구,2021090812,0.002,0.5,0.039,0.011,7,1,서울 성북구 삼양로2길 70,20210908
서울 성북구,도시대기,111161,성북구,2021090912,0.002,0.7,0.03,0.022,28,15,서울 성북구 삼양로2길 70,20210909
서울 성북구,도시대기,111161,성북구,2021091012,0.003,0.7,0.044,0.027,39,16,서울 성북구 삼양로2길 70,20210910
서울 성북구,도시대기,111161,성북구,2021091112,0.003,,0.04,0.03,55,34,서울 성북구 삼양로2길 70,20210911
서울 성북구,도시대기,111161,성북구,2021091212,0.002,,0.057,0.016,23,9,서울 성북구 삼양로2길 70,20210912
서울 성북구,도시대기,111161,성북구,2021091312,0.002,,0.041,0.016,31,12,서울 성북구 삼양로2길 70,20210913
서울 성북구,도시대기,111161,성북구,2021091412,0.002,,0.038,0.013,15,7,서울 성북구 삼양로2길 70,20210914
서울 성북구,도시대기,111161,성북구,2021091512,0.002,,0.042,0.012,40,8,서울 성북구 삼양로2길 70,20210915
서울 성북구,도시대기,111161,성북구,2021091612,,,0.035,,,,서울 성북구 삼양로2길 70,20210916
서울 성북구,도시대기,111161,성북구,2021091712,,,,,,,서울 성북구 삼양로2길 70,20210917
서울 성북구,도시대기,111161,성북구,2021091812,0.003,0.3,0.041,0.009,5,1,서울 성북구 삼양로2길 70,20210918
서울 성북구,도시대기,111161,성북구,2021091912,0.003,0.3,0.042,0.011,9,3,서울 성북구 삼양로2길 70,20210919
서울 성북구,도시대기,111161,성북구,2021092012,0.003,0.3,0.043,0.008,8,5,서울 성북구 삼양로2길 70,20210920
서울 성북구,도시대기,111161,성북구,2021092112,0.003,0.6,0.035,0.013,14,5,서울 성북구 삼양로2길 70,20210921
서울 성북구,도시대기,111161,성북구,2021092212,0.003,0.4,0.047,0.007,9,3,서울 성북구 삼양로2길 70,20210922
서울 성북구,도시대기,111161,성북구,2021092312,0.003,0.4,0.043,0.01,18,5,서울 성북구 삼양로2길 70,20210923
서울 성북구,도시대기,111161,성북구,2021092412,,,,,15,9,서울 성북구 삼양로2길 70,20210924
서울 성북구,도시대기,111161,성북구,2021092512,0.003,0.5,0.01,,8,4,서울 성북구 삼양로2길 70,20210925
서울 성북구,도시대기,111161,성북구,2021092612,0.003,0.4,0.028,,3,1,서울 성북구 삼양로2길 70,20210926
서울 성북구,도시대기,111161,성북구,2021092712,,,,,,,서울 성북구 삼양로2길 70,20210927
서울 성북구,도시대기,111161,성북구,2021092812,0.003,0.4,0.025,0.013,8,2,서울 성북구 삼양로2길 70,20210928
서울 성북구,도시대기,111161,성북구,2021092912,0.003,0.6,0.031,0.023,3,3,서울 성북구 삼양로2길 70,20210929
서울 성북구,도시대기,111161,성북구,2021093012,0.003,0.5,0.021,0.016,11,6,서울 성북구 삼양로2길 70,20210930
서울 성북구,도로변대기,111162,정릉로,2021090112,0.002,0.4,0.024,0.025,23,4,서울 성북구 돈암동 8-164번지,20210901
서울 성북구,도로변대기,111162,정릉로,2021090212,0.002,0.3,0.033,0.025,15,5,서울 성북구 돈암동 8-164번지,20210902
서울 성북구,도로변대기,111162,정릉로,2021090312,0.003,0.3,0.032,0.028,13,5,서울 성북구 돈암동 8-164번지,20210903
서울 성북구,도로변대기,111162,정릉로,2021090412,0.002,0.3,0.029,0.025,10,4,서울 성북구 돈암동 8-164번지,20210904
서울 성북구,도로변대기,111162,정릉로,2021090512,0.002,0.2,0.035,0.012,8,3,서울 성북구 돈암동 8-164번지,20210905
서울 성북구,도로변대기,111162,정릉로,2021090612,0.002,0.3,0.028,0.023,19,7,서울 성북구 돈암동 8-164번지,20210906
서울 성북구,도로변대기,111162,정릉로,2021090712,0.002,0.4,0.007,0.039,14,5,서울 성북구 돈암동 8-164번지,20210907
서울 성북구,도로변대기,111162,정릉로,2021090812,0.002,0.4,0.028,0.025,13,3,서울 성북구 돈암동 8-164번지,20210908
서울 성북구,도로변대기,111162,정릉로,2021090912,0.003,0.4,0.025,0.027,24,13,서울 성북구 돈암동 8-164번지,20210909
서울 성북구,도로변대기,111162,정릉로,2021091012,0.003,0.4,0.036,0.038,31,18,서울 성북구 돈암동 8-164번지,20210910
서울 성북구,도로변대기,111162,정릉로,2021091112,0.003,0.5,0.038,0.034,40,29,서울 성북구 돈암동 8-164번지,20210911
서울 성북구,도로변대기,111162,정릉로,2021091212,0.002,0.4,0.054,0.019,17,10,서울 성북구 돈암동 8-164번지,20210912
서울 성북구,도로변대기,111162,정릉로,2021091312,0.003,0.4,0.027,0.036,31,16,서울 성북구 돈암동 8-164번지,20210913
서울 성북구,도로변대기,111162,정릉로,2021091412,0.003,0.4,0.024,0.034,22,9,서울 성북구 돈암동 8-164번지,20210914
서울 성북구,도로변대기,111162,정릉로,2021091512,0.002,0.3,0.034,0.022,19,10,서울 성북구 돈암동 8-164번지,20210915
서울 성북구,도로변대기,111162,정릉로,2021091612,0.002,0.3,0.026,0.03,15,5,서울 성북구 돈암동 8-164번지,20210916
서울 성북구,도로변대기,111162,정릉로,2021091712,0.003,0.3,0.019,0.034,15,5,서울 성북구 돈암동 8-164번지,20210917
서울 성북구,도로변대기,111162,정릉로,2021091812,0.002,0.3,0.029,0.027,7,3,서울 성북구 돈암동 8-164번지,20210918
서울 성북구,도로변대기,111162,정릉로,2021091912,0.002,0.3,0.037,0.016,13,4,서울 성북구 돈암동 8-164번지,20210919
서울 성북구,도로변대기,111162,정릉로,2021092012,0.002,0.3,0.036,0.02,12,5,서울 성북구 돈암동 8-164번지,20210920
서울 성북구,도로변대기,111162,정릉로,2021092112,0.002,0.6,0.022,0.029,17,8,서울 성북구 돈암동 8-164번지,20210921
서울 성북구,도로변대기,111162,정릉로,2021092212,0.003,0.4,0.042,0.013,14,7,서울 성북구 돈암동 8-164번지,20210922
서울 성북구,도로변대기,111162,정릉로,2021092312,0.002,0.3,0.034,0.023,19,7,서울 성북구 돈암동 8-164번지,20210923
서울 성북구,도로변대기,111162,정릉로,2021092412,0.002,0.3,0.031,0.025,21,11,서울 성북구 돈암동 8-164번지,20210924
서울 성북구,도로변대기,111162,정릉로,2021092512,0.002,0.4,0.012,0.027,14,5,서울 성북구 돈암동 8-164번지,20210925
서울 성북구,도로변대기,111162,정릉로,2021092612,0.002,0.3,0.029,0.014,9,3,서울 성북구 돈암동 8-164번지,20210926
서울 성북구,도로변대기,111162,정릉로,2021092712,0.002,0.5,0.019,0.031,,,서울 성북구 돈암동 8-164번지,20210927
서울 성북구,도로변대기,111162,정릉로,2021092812,0.002,0.3,0.019,0.019,14,6,서울 성북구 돈암동 8-164번지,20210928
서울 성북구,도로변대기,111162,정릉로,2021092912,0.002,0.5,0.015,0.046,14,6,서울 성북구 돈암동 8-164번지,20210929
서울 성북구,도로변대기,111162,정릉로,2021093012,0.002,0.4,0.016,0.023,14,8,서울 성북구 돈암동 8-164번지,20210930
서울 도봉구,도시대기,111171,도봉구,2021090112,,,,,,,서울 도봉구 시루봉로2길 34,20210901
서울 도봉구,도시대기,111171,도봉구,2021090212,0.003,0.3,0.036,0.011,,,서울 도봉구 시루봉로2길 34,20210902
서울 도봉구,도시대기,111171,도봉구,2021090312,0.002,0.4,0.039,0.003,16,1,서울 도봉구 시루봉로2길 34,20210903
서울 도봉구,도시대기,111171,도봉구,2021090412,0.003,0.4,0.038,0.003,11,1,서울 도봉구 시루봉로2길 34,20210904
서울 도봉구,도시대기,111171,도봉구,2021090512,0.002,0.4,0.036,0.002,12,1,서울 도봉구 시루봉로2길 34,20210905
서울 도봉구,도시대기,111171,도봉구,2021090612,0.002,0.4,0.035,0.004,17,4,서울 도봉구 시루봉로2길 34,20210906
서울 도봉구,도시대기,111171,도봉구,2021090712,0.003,0.5,0.012,0.019,12,1,서울 도봉구 시루봉로2길 34,20210907
서울 도봉구,도시대기,111171,도봉구,2021090812,0.002,0.5,0.034,0.002,10,1,서울 도봉구 시루봉로2길 34,20210908
서울 도봉구,도시대기,111171,도봉구,2021090912,0.003,0.6,0.026,0.013,26,8,서울 도봉구 시루봉로2길 34,20210909
서울 도봉구,도시대기,111171,도봉구,2021091012,0.002,0.6,0.032,,35,15,서울 도봉구 시루봉로2길 34,20210910
서울 도봉구,도시대기,111171,도봉구,2021091112,0.003,,0.038,0.014,40,29,서울 도봉구 시루봉로2길 34,20210911
서울 도봉구,도시대기,111171,도봉구,2021091212,0.002,,0.057,0.006,19,4,서울 도봉구 시루봉로2길 34,20210912
서울 도봉구,도시대기,111171,도봉구,2021091312,0.002,0.5,0.033,0.012,31,16,서울 도봉구 시루봉로2길 34,20210913
서울 도봉구,도시대기,111171,도봉구,2021091412,0.002,0.4,0.037,0.008,25,6,서울 도봉구 시루봉로2길 34,20210914
서울 도봉구,도시대기,111171,도봉구,2021091512,0.002,0.3,0.041,0.005,17,5,서울 도봉구 시루봉로2길 34,20210915
서울 도봉구,도시대기,111171,도봉구,2021091612,0.002,0.3,0.037,0.004,12,2,서울 도봉구 시루봉로2길 34,20210916
서울 도봉구,도시대기,111171,도봉구,2021091712,0.002,0.3,0.03,0.008,13,2,서울 도봉구 시루봉로2길 34,20210917
서울 도봉구,도시대기,111171,도봉구,2021091812,0.002,0.3,0.037,0.005,9,2,서울 도봉구 시루봉로2길 34,20210918
서울 도봉구,도시대기,111171,도봉구,2021091912,0.002,0.4,0.038,0.005,11,3,서울 도봉구 시루봉로2길 34,20210919
서울 도봉구,도시대기,111171,도봉구,2021092012,0.002,0.4,0.04,0.004,10,3,서울 도봉구 시루봉로2길 34,20210920
서울 도봉구,도시대기,111171,도봉구,2021092112,0.002,0.6,0.032,0.006,14,7,서울 도봉구 시루봉로2길 34,20210921
서울 도봉구,도시대기,111171,도봉구,2021092212,0.002,0.4,0.042,0.004,15,6,서울 도봉구 시루봉로2길 34,20210922
서울 도봉구,도시대기,111171,도봉구,2021092312,0.002,0.3,0.043,0.004,16,4,서울 도봉구 시루봉로2길 34,20210923
서울 도봉구,도시대기,111171,도봉구,2021092412,0.002,0.4,0.035,0.009,17,8,서울 도봉구 시루봉로2길 34,20210924
서울 도봉구,도시대기,111171,도봉구,2021092512,0.002,0.4,0.014,0.013,15,3,서울 도봉구 시루봉로2길 34,20210925
서울 도봉구,도시대기,111171,도봉구,2021092612,0.002,0.3,0.033,0.003,7,1,서울 도봉구 시루봉로2길 34,20210926
서울 도봉구,도시대기,111171,도봉구,2021092712,0.002,0.3,0.031,0.006,13,2,서울 도봉구 시루봉로2길 34,20210927
서울 도봉구,도시대기,111171,도봉구,2021092812,0.002,0.4,0.022,0.007,10,3,서울 도봉구 시루봉로2길 34,20210928
서울 도봉구,도시대기,111171,도봉구,2021092912,0.002,0.5,0.03,0.012,8,1,서울 도봉구 시루봉로2길 34,20210929
서울 도봉구,도시대기,111171,도봉구,2021093012,0.002,0.5,0.012,0.016,19,10,서울 도봉구 시루봉로2길 34,20210930
서울 은평구,도시대기,111181,은평구,2021090112,0.003,0.4,0.031,0.013,5,5,서울 은평구 진흥로 215,20210901
서울 은평구,도시대기,111181,은평구,2021090212,0.002,0.3,0.039,0.015,9,2,서울 은평구 진흥로 215,20210902
서울 은평구,도시대기,111181,은평구,2021090312,0.002,0.3,0.049,0.008,9,6,서울 은평구 진흥로 215,20210903
서울 은평구,도시대기,111181,은평구,2021090412,0.002,0.3,0.05,0.005,6,6,서울 은평구 진흥로 215,20210904
서울 은평구,도시대기,111181,은평구,2021090512,0.002,0.3,0.048,0.003,5,1,서울 은평구 진흥로 215,20210905
서울 은평구,도시대기,111181,은평구,2021090612,0.002,0.3,0.043,0.006,15,6,서울 은평구 진흥로 215,20210906
서울 은평구,도시대기,111181,은평구,2021090712,0.002,0.4,0.018,0.017,,6,서울 은평구 진흥로 215,20210907
서울 은평구,도시대기,111181,은평구,2021090812,0.002,0.3,0.046,0.005,5,5,서울 은평구 진흥로 215,20210908
서울 은평구,도시대기,111181,은평구,2021090912,0.003,0.5,0.037,0.02,33,18,서울 은평구 진흥로 215,20210909
서울 은평구,도시대기,111181,은평구,2021091012,0.003,0.5,0.049,0.023,34,20,서울 은평구 진흥로 215,20210910
서울 은평구,도시대기,111181,은평구,2021091112,0.004,0.6,0.066,0.012,40,33,서울 은평구 진흥로 215,20210911
서울 은평구,도시대기,111181,은평구,2021091212,0.002,0.4,0.07,0.006,15,12,서울 은평구 진흥로 215,20210912
서울 은평구,도시대기,111181,은평구,2021091312,0.002,0.4,0.047,0.01,27,16,서울 은평구 진흥로 215,20210913
서울 은평구,도시대기,111181,은평구,2021091412,0.002,0.4,0.048,0.01,27,11,서울 은평구 진흥로 215,20210914
서울 은평구,도시대기,111181,은평구,2021091512,0.002,0.3,0.048,0.008,12,9,서울 은평구 진흥로 215,20210915
서울 은평구,도시대기,111181,은평구,2021091612,0.002,0.3,0.047,0.006,10,6,서울 은평구 진흥로 215,20210916
서울 은평구,도시대기,111181,은평구,2021091712,0.002,0.3,0.041,0.005,19,10,서울 은평구 진흥로 215,20210917
서울 은평구,도시대기,111181,은평구,2021091812,0.002,0.4,0.047,0.005,5,4,서울 은평구 진흥로 215,20210918
서울 은평구,도시대기,111181,은평구,2021091912,0.002,0.4,0.054,0.005,12,8,서울 은평구 진흥로 215,20210919
서울 은평구,도시대기,111181,은평구,2021092012,0.002,0.4,0.053,0.005,10,6,서울 은평구 진흥로 215,20210920
서울 은평구,도시대기,111181,은평구,2021092112,0.002,0.6,0.042,0.007,,12,서울 은평구 진흥로 215,20210921
서울 은평구,도시대기,111181,은평구,2021092212,0.003,0.4,0.056,0.004,,9,서울 은평구 진흥로 215,20210922
서울 은평구,도시대기,111181,은평구,2021092312,0.003,0.4,0.051,0.007,11,10,서울 은평구 진흥로 215,20210923
서울 은평구,도시대기,111181,은평구,2021092412,0.002,0.4,0.045,0.01,16,12,서울 은평구 진흥로 215,20210924
서울 은평구,도시대기,111181,은평구,2021092512,0.002,0.4,0.029,0.006,8,6,서울 은평구 진흥로 215,20210925
서울 은평구,도시대기,111181,은평구,2021092612,0.002,0.4,0.043,0.004,6,1,서울 은평구 진흥로 215,20210926
서울 은평구,도시대기,111181,은평구,2021092712,0.002,0.4,0.039,0.006,6,4,서울 은평구 진흥로 215,20210927
서울 은평구,도시대기,111181,은평구,2021092812,0.002,0.4,0.028,0.008,12,6,서울 은평구 진흥로 215,20210928
서울 은평구,도시대기,111181,은평구,2021092912,0.002,0.5,0.034,0.017,5,5,서울 은평구 진흥로 215,20210929
서울 은평구,도시대기,111181,은평구,2021093012,0.002,0.6,0.019,0.013,15,13,서울 은평구 진흥로 215,20210930
서울 서대문구,도시대기,111191,서대문구,2021090112,0.003,0.4,0.024,0.009,8,1,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210901
서울 서대문구,도시대기,111191,서대문구,2021090212,0.003,0.3,0.03,0.009,14,6,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210902
서울 서대문구,도시대기,111191,서대문구,2021090312,0.003,0.3,0.031,0.007,12,5,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210903
서울 서대문구,도시대기,111191,서대문구,2021090412,0.003,0.3,0.041,0.004,6,4,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210904
서울 서대문구,도시대기,111191,서대문구,2021090512,0.002,0.3,0.04,0.003,5,4,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210905
서울 서대문구,도시대기,111191,서대문구,2021090612,0.002,0.3,0.036,0.005,11,8,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210906
서울 서대문구,도시대기,111191,서대문구,2021090712,0.003,0.4,0.019,0.013,3,2,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210907
서울 서대문구,도시대기,111191,서대문구,2021090812,0.003,0.3,0.038,0.006,7,3,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210908
서울 서대문구,도시대기,111191,서대문구,2021090912,0.003,0.5,0.032,0.016,25,13,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210909
서울 서대문구,도시대기,111191,서대문구,2021091012,0.004,0.5,0.04,0.021,36,14,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210910
서울 서대문구,도시대기,111191,서대문구,2021091112,0.005,0.6,0.057,0.011,36,27,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210911
서울 서대문구,도시대기,111191,서대문구,2021091212,0.003,0.3,0.059,0.004,10,9,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210912
서울 서대문구,도시대기,111191,서대문구,2021091312,0.003,0.4,0.042,0.008,22,10,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210913
서울 서대문구,도시대기,111191,서대문구,2021091412,0.002,0.3,0.04,0.006,17,8,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210914
서울 서대문구,도시대기,111191,서대문구,2021091512,0.002,0.3,0.043,0.004,15,11,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210915
서울 서대문구,도시대기,111191,서대문구,2021091612,0.003,0.3,0.038,0.006,8,8,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210916
서울 서대문구,도시대기,111191,서대문구,2021091712,0.003,0.3,0.032,0.006,4,5,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210917
서울 서대문구,도시대기,111191,서대문구,2021091812,0.003,0.3,0.04,0.004,4,3,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210918
서울 서대문구,도시대기,111191,서대문구,2021091912,0.003,0.4,0.044,0.005,11,5,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210919
서울 서대문구,도시대기,111191,서대문구,2021092012,0.003,0.3,0.042,0.005,7,4,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210920
서울 서대문구,도시대기,111191,서대문구,2021092112,0.003,0.6,0.036,0.007,15,8,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210921
서울 서대문구,도시대기,111191,서대문구,2021092212,0.003,0.4,0.047,0.002,9,6,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210922
서울 서대문구,도시대기,111191,서대문구,2021092312,0.003,0.3,0.043,0.005,9,1,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210923
서울 서대문구,도시대기,111191,서대문구,2021092412,0.003,0.4,0.038,0.009,20,6,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210924
서울 서대문구,도시대기,111191,서대문구,2021092512,0.003,0.3,0.026,0.005,3,1,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210925
서울 서대문구,도시대기,111191,서대문구,2021092612,0.003,0.3,0.035,0.003,3,2,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210926
서울 서대문구,도시대기,111191,서대문구,2021092712,0.003,0.3,0.033,0.005,5,1,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210927
서울 서대문구,도시대기,111191,서대문구,2021092812,0.003,0.3,0.023,0.009,7,3,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210928
서울 서대문구,도시대기,111191,서대문구,2021092912,0.003,0.4,0.029,0.015,6,1,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210929
서울 서대문구,도시대기,111191,서대문구,2021093012,0.003,0.4,0.018,0.012,19,6,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210930
서울 마포구,도시대기,111201,마포구,2021090112,,,,,,,서울 마포구 포은로 6길 10,20210901
서울 마포구,도시대기,111201,마포구,2021090212,0.002,0.4,0.041,0.017,16,4,서울 마포구 포은로 6길 10,20210902
서울 마포구,도시대기,111201,마포구,2021090312,0.002,0.3,0.047,0.008,13,4,서울 마포구 포은로 6길 10,20210903
서울 마포구,도시대기,111201,마포구,2021090412,0.002,0.3,0.044,0.011,12,2,서울 마포구 포은로 6길 10,20210904
서울 마포구,도시대기,111201,마포구,2021090512,0.002,0.3,0.042,0.007,12,2,서울 마포구 포은로 6길 10,20210905
서울 마포구,도시대기,111201,마포구,2021090612,0.003,0.3,0.039,0.01,19,6,서울 마포구 포은로 6길 10,20210906
서울 마포구,도시대기,111201,마포구,2021090712,0.002,0.4,0.015,0.026,10,5,서울 마포구 포은로 6길 10,20210907
서울 마포구,도시대기,111201,마포구,2021090812,0.003,0.3,0.034,0.014,12,3,서울 마포구 포은로 6길 10,20210908
서울 마포구,도시대기,111201,마포구,2021090912,0.003,0.5,0.034,0.025,22,11,서울 마포구 포은로 6길 10,20210909
서울 마포구,도시대기,111201,마포구,2021091012,0.004,0.5,0.046,0.03,30,19,서울 마포구 포은로 6길 10,20210910
서울 마포구,도시대기,111201,마포구,2021091112,0.005,0.5,0.055,0.019,36,27,서울 마포구 포은로 6길 10,20210911
서울 마포구,도시대기,111201,마포구,2021091212,0.003,0.4,0.058,0.013,20,12,서울 마포구 포은로 6길 10,20210912
서울 마포구,도시대기,111201,마포구,2021091312,0.003,0.4,0.045,0.014,27,14,서울 마포구 포은로 6길 10,20210913
서울 마포구,도시대기,111201,마포구,2021091412,,,,,,,서울 마포구 포은로 6길 10,20210914
서울 마포구,도시대기,111201,마포구,2021091512,0.002,0.3,0.049,0.009,20,8,서울 마포구 포은로 6길 10,20210915
서울 마포구,도시대기,111201,마포구,2021091612,0.002,0.3,0.045,0.01,16,2,서울 마포구 포은로 6길 10,20210916
서울 마포구,도시대기,111201,마포구,2021091712,0.002,0.3,0.035,0.013,18,3,서울 마포구 포은로 6길 10,20210917
서울 마포구,도시대기,111201,마포구,2021091812,0.002,0.3,0.044,0.011,7,2,서울 마포구 포은로 6길 10,20210918
서울 마포구,도시대기,111201,마포구,2021091912,0.002,0.4,0.043,0.014,15,7,서울 마포구 포은로 6길 10,20210919
서울 마포구,도시대기,111201,마포구,2021092012,0.003,0.3,0.045,0.014,15,4,서울 마포구 포은로 6길 10,20210920
서울 마포구,도시대기,111201,마포구,2021092112,0.002,0.5,0.041,0.009,19,9,서울 마포구 포은로 6길 10,20210921
서울 마포구,도시대기,111201,마포구,2021092212,0.002,0.3,0.051,0.007,16,4,서울 마포구 포은로 6길 10,20210922
서울 마포구,도시대기,111201,마포구,2021092312,0.003,0.3,0.049,0.009,17,7,서울 마포구 포은로 6길 10,20210923
서울 마포구,도시대기,111201,마포구,2021092412,0.003,0.3,0.05,0.014,23,10,서울 마포구 포은로 6길 10,20210924
서울 마포구,도시대기,111201,마포구,2021092512,0.002,0.3,0.028,0.011,7,1,서울 마포구 포은로 6길 10,20210925
서울 마포구,도시대기,111201,마포구,2021092612,0.002,0.3,0.043,0.006,8,2,서울 마포구 포은로 6길 10,20210926
서울 마포구,도시대기,111201,마포구,2021092712,0.002,0.3,0.036,0.012,14,3,서울 마포구 포은로 6길 10,20210927
서울 마포구,도시대기,111201,마포구,2021092812,0.002,0.3,0.025,0.016,14,3,서울 마포구 포은로 6길 10,20210928
서울 마포구,도시대기,111201,마포구,2021092912,0.002,0.3,0.029,0.027,9,1,서울 마포구 포은로 6길 10,20210929
서울 마포구,도시대기,111201,마포구,2021093012,0.002,0.5,0.023,0.024,22,9,서울 마포구 포은로 6길 10,20210930
서울 마포구,도로변대기,111202,신촌로,2021090112,0.002,0.2,0.031,0.023,7,3,서울 마포구 노고산동 57-62,20210901
서울 마포구,도로변대기,111202,신촌로,2021090212,0.003,0.4,0.04,0.022,18,5,서울 마포구 노고산동 57-62,20210902
서울 마포구,도로변대기,111202,신촌로,2021090312,0.003,0.4,0.039,0.019,13,4,서울 마포구 노고산동 57-62,20210903
서울 마포구,도로변대기,111202,신촌로,2021090412,0.003,0.3,0.041,0.016,12,4,서울 마포구 노고산동 57-62,20210904
서울 마포구,도로변대기,111202,신촌로,2021090512,0.003,0.3,0.04,0.011,12,4,서울 마포구 노고산동 57-62,20210905
서울 마포구,도로변대기,111202,신촌로,2021090612,0.003,0.4,0.035,0.016,19,7,서울 마포구 노고산동 57-62,20210906
서울 마포구,도로변대기,111202,신촌로,2021090712,0.003,0.5,0.013,0.036,17,7,서울 마포구 노고산동 57-62,20210907
서울 마포구,도로변대기,111202,신촌로,2021090812,0.003,0.7,0.021,0.037,20,4,서울 마포구 노고산동 57-62,20210908
서울 마포구,도로변대기,111202,신촌로,2021090912,0.003,0.6,0.022,0.041,27,13,서울 마포구 노고산동 57-62,20210909
서울 마포구,도로변대기,111202,신촌로,2021091012,0.005,0.6,0.04,0.043,37,23,서울 마포구 노고산동 57-62,20210910
서울 마포구,도로변대기,111202,신촌로,2021091112,0.006,0.8,0.045,0.05,45,31,서울 마포구 노고산동 57-62,20210911
서울 마포구,도로변대기,111202,신촌로,2021091212,0.003,0.5,0.055,0.023,22,12,서울 마포구 노고산동 57-62,20210912
서울 마포구,도로변대기,111202,신촌로,2021091312,0.003,0.5,0.041,0.02,32,16,서울 마포구 노고산동 57-62,20210913
서울 마포구,도로변대기,111202,신촌로,2021091412,0.003,0.4,0.037,0.021,22,8,서울 마포구 노고산동 57-62,20210914
서울 마포구,도로변대기,111202,신촌로,2021091512,0.003,0.4,0.041,0.017,26,8,서울 마포구 노고산동 57-62,20210915
서울 마포구,도로변대기,111202,신촌로,2021091612,0.003,0.4,0.036,0.024,15,3,서울 마포구 노고산동 57-62,20210916
서울 마포구,도로변대기,111202,신촌로,2021091712,0.003,0.4,0.028,0.02,17,3,서울 마포구 노고산동 57-62,20210917
서울 마포구,도로변대기,111202,신촌로,2021091812,0.003,0.4,0.038,0.025,7,3,서울 마포구 노고산동 57-62,20210918
서울 마포구,도로변대기,111202,신촌로,2021091912,0.003,0.4,0.039,0.023,13,5,서울 마포구 노고산동 57-62,20210919
서울 마포구,도로변대기,111202,신촌로,2021092012,0.003,0.3,0.047,0.01,9,3,서울 마포구 노고산동 57-62,20210920
