Date,Gu_code,Gu,C34,J44,J20-22,Seoul,Area
201310,11440,마포구,140.1,189.9,18975.7,서울 ,서울 마포구
201311,11440,마포구,185.1,162.6,19947.6,서울 ,서울 마포구
201312,11440,마포구,163.9,187.5,17800.7,서울 ,서울 마포구
201401,11440,마포구,144,176.4,20882.2,서울 ,서울 마포구
201402,11440,마포구,148.1,170.5,25225.5,서울 ,서울 마포구
201403,11440,마포구,161.9,189.7,20056.9,서울 ,서울 마포구
201404,11440,마포구,171.5,184.7,21374.1,서울 ,서울 마포구
201405,11440,마포구,176.2,189.9,17149,서울 ,서울 마포구
201406,11440,마포구,184.2,153.9,12330.9,서울 ,서울 마포구
201407,11440,마포구,202.4,176.9,12330.1,서울 ,서울 마포구
201408,11440,마포구,158,160.6,10617.2,서울 ,서울 마포구
201409,11440,마포구,169.7,183.9,14637.1,서울 ,서울 마포구
201410,11440,마포구,175.6,176.9,18098.8,서울 ,서울 마포구
201411,11440,마포구,142.7,167.9,21406,서울 ,서울 마포구
201412,11440,마포구,160.9,188.9,20487.3,서울 ,서울 마포구
201501,11440,마포구,153.7,191.2,17613.6,서울 ,서울 마포구
201502,11440,마포구,140.9,154.3,17841.9,서울 ,서울 마포구
201503,11440,마포구,153.2,235.8,20643,서울 ,서울 마포구
201504,11440,마포구,157.1,193.5,20936.3,서울 ,서울 마포구
201505,11440,마포구,146.8,133.6,16020.2,서울 ,서울 마포구
201506,11440,마포구,153.2,132.1,11340.6,서울 ,서울 마포구
201507,11440,마포구,171.5,139.8,8368,서울 ,서울 마포구
201508,11440,마포구,165.9,142.1,10353.1,서울 ,서울 마포구
201509,11440,마포구,156.1,140.9,15725.3,서울 ,서울 마포구
201510,11440,마포구,184.2,168.5,16847.5,서울 ,서울 마포구
201511,11440,마포구,153.7,164.6,17803.2,서울 ,서울 마포구
201512,11440,마포구,169.7,175.4,22141.8,서울 ,서울 마포구
201601,11440,마포구,173.5,150.8,18785.6,서울 ,서울 마포구
201602,11440,마포구,155,162.7,21898.9,서울 ,서울 마포구
201603,11440,마포구,190.3,202.4,21138.1,서울 ,서울 마포구
201604,11440,마포구,171.6,172.7,20966.2,서울 ,서울 마포구
201605,11440,마포구,191.6,165.3,17092.2,서울 ,서울 마포구
201606,11440,마포구,180.1,154,12600.9,서울 ,서울 마포구
201607,11440,마포구,179.3,150,11112.9,서울 ,서울 마포구
201608,11440,마포구,190.6,137.9,10379.8,서울 ,서울 마포구
201609,11440,마포구,161.4,139,13865.5,서울 ,서울 마포구
201610,11440,마포구,164,142.4,17157.5,서울 ,서울 마포구
201611,11440,마포구,207.7,164,20647.2,서울 ,서울 마포구
201612,11440,마포구,199.5,150.6,30802.4,서울 ,서울 마포구
201701,11440,마포구,188.8,147.5,16833.1,서울 ,서울 마포구
201702,11440,마포구,146.2,141.6,15371.2,서울 ,서울 마포구
201703,11440,마포구,202.2,156.6,20511.8,서울 ,서울 마포구
201704,11440,마포구,177.6,161.1,21816.7,서울 ,서울 마포구
201705,11440,마포구,166.7,176.8,17359.9,서울 ,서울 마포구
201706,11440,마포구,177.1,141.4,13317.4,서울 ,서울 마포구
201707,11440,마포구,190.4,140.3,11688.5,서울 ,서울 마포구
201708,11440,마포구,198.7,143.8,10843.3,서울 ,서울 마포구
201709,11440,마포구,184.8,153.9,15766.2,서울 ,서울 마포구
201710,11440,마포구,161.6,116.6,13227.3,서울 ,서울 마포구
201711,11440,마포구,212,132,19689,서울 ,서울 마포구
201712,11440,마포구,189.9,112.3,22340.5,서울 ,서울 마포구
201801,11440,마포구,199.4,145.8,19445.6,서울 ,서울 마포구
201802,11440,마포구,173.8,132,14063.2,서울 ,서울 마포구
201803,11440,마포구,189.3,145.3,16725.1,서울 ,서울 마포구
201804,11440,마포구,218.4,157.6,19992.2,서울 ,서울 마포구
201805,11440,마포구,238.9,166.9,18128.3,서울 ,서울 마포구
201806,11440,마포구,230.9,140.2,13644.9,서울 ,서울 마포구
201807,11440,마포구,234.1,148.5,10713.8,서울 ,서울 마포구
201808,11440,마포구,228.8,129,8733.4,서울 ,서울 마포구
201809,11440,마포구,204.8,110.1,13954.2,서울 ,서울 마포구
201810,11440,마포구,251.4,154.9,17798.5,서울 ,서울 마포구
201811,11440,마포구,260.5,141.3,22690.5,서울 ,서울 마포구
201812,11440,마포구,291.7,133,26887.8,서울 ,서울 마포구
201901,11440,마포구,291.7,160.4,16954.6,서울 ,서울 마포구
201902,11440,마포구,221.6,133.4,12816.4,서울 ,서울 마포구
201903,11440,마포구,228.9,155.1,17248.7,서울 ,서울 마포구
201904,11440,마포구,260.4,163.4,22214.5,서울 ,서울 마포구
201905,11440,마포구,269.2,139,18811.6,서울 ,서울 마포구
201906,11440,마포구,229.9,141.2,14018.5,서울 ,서울 마포구
201907,11440,마포구,255.6,146.2,12410.1,서울 ,서울 마포구
201908,11440,마포구,239,155.9,10637.5,서울 ,서울 마포구
201909,11440,마포구,225.4,133.7,14614.7,서울 ,서울 마포구
201910,11440,마포구,264.9,140.6,19163.7,서울 ,서울 마포구
201911,11440,마포구,246.8,143,20883.3,서울 ,서울 마포구
201912,11440,마포구,257.2,156.4,23533.6,서울 ,서울 마포구
202001,11440,마포구,223.2,149.2,20827.9,서울 ,서울 마포구
202002,11440,마포구,211.6,136.6,12394,서울 ,서울 마포구
202003,11440,마포구,215.4,129.6,6543.1,서울 ,서울 마포구
202004,11440,마포구,234.2,129.9,4102.3,서울 ,서울 마포구
202005,11440,마포구,220.8,110.5,5153.9,서울 ,서울 마포구
202006,11440,마포구,229.4,122.1,5497.1,서울 ,서울 마포구
201101,11410,서대문구,126.4,218.8,13996.7,서울 ,서울 서대문구
201102,11410,서대문구,98.5,171.5,10057.1,서울 ,서울 서대문구
201103,11410,서대문구,118.2,227.1,13167.8,서울 ,서울 서대문구
201104,11410,서대문구,118.5,176,13491.1,서울 ,서울 서대문구
201105,11410,서대문구,136.3,194.1,13479,서울 ,서울 서대문구
201106,11410,서대문구,161.3,157.2,10533.2,서울 ,서울 서대문구
201107,11410,서대문구,162,166.7,8332.2,서울 ,서울 서대문구
201108,11410,서대문구,142.3,170.6,8780.3,서울 ,서울 서대문구
201109,11410,서대문구,141.3,179.8,13410.1,서울 ,서울 서대문구
201110,11410,서대문구,155.3,206.4,15682.6,서울 ,서울 서대문구
201111,11410,서대문구,134.3,204.5,14755.8,서울 ,서울 서대문구
201112,11410,서대문구,168.7,190.6,15769.6,서울 ,서울 서대문구
201201,11410,서대문구,176.8,243.4,16255.8,서울 ,서울 서대문구
201202,11410,서대문구,176.1,270.1,16745.4,서울 ,서울 서대문구
201203,11410,서대문구,192.6,238.3,17536.6,서울 ,서울 서대문구
201204,11410,서대문구,192.3,243.4,16833.6,서울 ,서울 서대문구
201205,11410,서대문구,206.6,201.2,14191.1,서울 ,서울 서대문구
201206,11410,서대문구,183.1,157.4,9135.5,서울 ,서울 서대문구
201207,11410,서대문구,183.7,183.1,7847,서울 ,서울 서대문구
201208,11410,서대문구,196.8,165.3,7518.3,서울 ,서울 서대문구
201209,11410,서대문구,195.5,148.5,12348,서울 ,서울 서대문구
201210,11410,서대문구,209.8,207.9,14793.7,서울 ,서울 서대문구
201211,11410,서대문구,192,186.3,15958.4,서울 ,서울 서대문구
201212,11410,서대문구,171.4,193.6,13956.6,서울 ,서울 서대문구
201301,11410,서대문구,181.1,229.5,15640.7,서울 ,서울 서대문구
201302,11410,서대문구,150.9,225.1,15305.8,서울 ,서울 서대문구
201303,11410,서대문구,166.8,251.8,17573.8,서울 ,서울 서대문구
201304,11410,서대문구,182.4,233,17936.7,서울 ,서울 서대문구
201305,11410,서대문구,193.2,209.5,14196.6,서울 ,서울 서대문구
201306,11410,서대문구,159.2,154.1,10307.9,서울 ,서울 서대문구
201307,11410,서대문구,189.1,200.2,9113.4,서울 ,서울 서대문구
201308,11410,서대문구,204.1,203.1,9047.5,서울 ,서울 서대문구
201309,11410,서대문구,164,171,13183,서울 ,서울 서대문구
201310,11410,서대문구,166.8,189.7,15622.2,서울 ,서울 서대문구
201311,11410,서대문구,189.1,169.4,17214.4,서울 ,서울 서대문구
201312,11410,서대문구,215.5,174.5,14772.5,서울 ,서울 서대문구
201401,11410,서대문구,194.9,185.6,17611.2,서울 ,서울 서대문구
201402,11410,서대문구,191.1,174.9,21416.3,서울 ,서울 서대문구
201403,11410,서대문구,220.4,165.6,17271,서울 ,서울 서대문구
201404,11410,서대문구,204.3,198.8,17325.1,서울 ,서울 서대문구
201405,11410,서대문구,199.8,157.6,14384.8,서울 ,서울 서대문구
201406,11410,서대문구,207.2,162.4,10215.7,서울 ,서울 서대문구
201407,11410,서대문구,233.6,148.9,10131.3,서울 ,서울 서대문구
201408,11410,서대문구,174.3,145,9437.9,서울 ,서울 서대문구
201409,11410,서대문구,176.6,162.4,13242.6,서울 ,서울 서대문구
201410,11410,서대문구,191.1,171.7,16013.5,서울 ,서울 서대문구
201411,11410,서대문구,176.9,172.4,18236.6,서울 ,서울 서대문구
201412,11410,서대문구,194.6,180.4,17609.6,서울 ,서울 서대문구
201501,11410,서대문구,179.4,198.6,16128.9,서울 ,서울 서대문구
201502,11410,서대문구,196.1,163.4,16246.2,서울 ,서울 서대문구
201503,11410,서대문구,222.3,205,17643,서울 ,서울 서대문구
201504,11410,서대문구,230.3,201.8,17810.5,서울 ,서울 서대문구
201505,11410,서대문구,227.5,156.3,14462.4,서울 ,서울 서대문구
201506,11410,서대문구,222,176.5,10106,서울 ,서울 서대문구
201507,11410,서대문구,197,175.6,7310.5,서울 ,서울 서대문구
201508,11410,서대문구,196.7,135.5,8540.4,서울 ,서울 서대문구
201509,11410,서대문구,182,147,13032.9,서울 ,서울 서대문구
201510,11410,서대문구,199.9,201.5,14380,서울 ,서울 서대문구
201511,11410,서대문구,238.4,176.5,16142.4,서울 ,서울 서대문구
201512,11410,서대문구,233.9,190.6,20205.6,서울 ,서울 서대문구
201601,11410,서대문구,203.1,166.5,17174.7,서울 ,서울 서대문구
201602,11410,서대문구,205.3,161,20919.9,서울 ,서울 서대문구
201603,11410,서대문구,220.2,197.3,20368.6,서울 ,서울 서대문구
201604,11410,서대문구,202.4,165.8,18958.4,서울 ,서울 서대문구
201605,11410,서대문구,222.5,171.2,15619.3,서울 ,서울 서대문구
201606,11410,서대문구,216.1,186.5,11756.4,서울 ,서울 서대문구
201607,11410,서대문구,219.3,174.4,10054,서울 ,서울 서대문구
201608,11410,서대문구,250.2,159.8,9923.8,서울 ,서울 서대문구
201609,11410,서대문구,206.2,171.2,13790.8,서울 ,서울 서대문구
201610,11410,서대문구,249.5,152.5,16915,서울 ,서울 서대문구
201611,11410,서대문구,226.6,163.6,20363.9,서울 ,서울 서대문구
201612,11410,서대문구,240.3,172.2,32146.7,서울 ,서울 서대문구
201701,11410,서대문구,223.5,173.6,17897.4,서울 ,서울 서대문구
201702,11410,서대문구,220.9,157,15782,서울 ,서울 서대문구
201703,11410,서대문구,269.2,183.8,20919.1,서울 ,서울 서대문구
201704,11410,서대문구,245.2,166.2,21844.3,서울 ,서울 서대문구
201705,11410,서대문구,273,176.8,17437.7,서울 ,서울 서대문구
201706,11410,서대문구,252.2,166.6,14259.3,서울 ,서울 서대문구
201707,11410,서대문구,220.6,147.4,11938,서울 ,서울 서대문구
201708,11410,서대문구,275.9,167.2,11216.1,서울 ,서울 서대문구
201709,11410,서대문구,241,159.8,17345.9,서울 ,서울 서대문구
201710,11410,서대문구,183.8,136.2,14732.7,서울 ,서울 서대문구
201711,11410,서대문구,253.8,174.2,19978.3,서울 ,서울 서대문구
201712,11410,서대문구,247.8,134.9,23438.3,서울 ,서울 서대문구
201801,11410,서대문구,260.4,160.5,20850.9,서울 ,서울 서대문구
201802,11410,서대문구,222.4,154.7,14993.6,서울 ,서울 서대문구
201803,11410,서대문구,238.1,162.7,16999.3,서울 ,서울 서대문구
201804,11410,서대문구,207.9,186.9,19446.2,서울 ,서울 서대문구
201805,11410,서대문구,248.1,189.8,17347.6,서울 ,서울 서대문구
201806,11410,서대문구,253,156,12944.7,서울 ,서울 서대문구
201807,11410,서대문구,259.7,156,10491.3,서울 ,서울 서대문구
201808,11410,서대문구,243,160.5,8439.9,서울 ,서울 서대문구
201809,11410,서대문구,240.4,137.6,13464.1,서울 ,서울 서대문구
201810,11410,서대문구,305.2,160.5,17513.9,서울 ,서울 서대문구
201811,11410,서대문구,306.1,160.8,21290.1,서울 ,서울 서대문구
201812,11410,서대문구,272.3,148.6,25170.4,서울 ,서울 서대문구
201901,11410,서대문구,315.8,162.9,16116.5,서울 ,서울 서대문구
201902,11410,서대문구,252.1,132.5,12033.4,서울 ,서울 서대문구
201903,11410,서대문구,250.5,153.2,16200.5,서울 ,서울 서대문구
201904,11410,서대문구,268.9,162.3,20861.9,서울 ,서울 서대문구
201905,11410,서대문구,263.1,165.8,17442.3,서울 ,서울 서대문구
201906,11410,서대문구,245.6,141.2,12486.2,서울 ,서울 서대문구
201907,11410,서대문구,289.9,160.3,10845,서울 ,서울 서대문구
201908,11410,서대문구,269.2,125.4,9357.2,서울 ,서울 서대문구
201909,11410,서대문구,264.4,141.6,13445.5,서울 ,서울 서대문구
201910,11410,서대문구,280.2,145.4,17503.4,서울 ,서울 서대문구
201911,11410,서대문구,254.4,138.7,19108.1,서울 ,서울 서대문구
201912,11410,서대문구,291.2,135.7,21407.8,서울 ,서울 서대문구
202001,11410,서대문구,254.7,160.5,18741.2,서울 ,서울 서대문구
202002,11410,서대문구,236.7,99.6,11858.2,서울 ,서울 서대문구
202003,11410,서대문구,288,137.1,6413.4,서울 ,서울 서대문구
202004,11410,서대문구,256.6,131.3,4235.5,서울 ,서울 서대문구
202005,11410,서대문구,232.6,128.8,4967.4,서울 ,서울 서대문구
202006,11410,서대문구,272.9,121.4,4942.8,서울 ,서울 서대문구
201101,11650,서초구,117.6,194.9,13182.1,서울 ,서울 서초구
201102,11650,서초구,111.9,158.2,9125.5,서울 ,서울 서초구
201103,11650,서초구,135.4,180.6,12432.5,서울 ,서울 서초구
201104,11650,서초구,123.2,144.8,13260.1,서울 ,서울 서초구
201105,11650,서초구,154.3,150.2,13600.1,서울 ,서울 서초구
201106,11650,서초구,172.8,168.1,10772.8,서울 ,서울 서초구
201107,11650,서초구,180.1,157.8,8221.9,서울 ,서울 서초구
201108,11650,서초구,189.6,144.8,8044.5,서울 ,서울 서초구
201109,11650,서초구,187.1,173,12469.7,서울 ,서울 서초구
201110,11650,서초구,197.2,192.1,15181.6,서울 ,서울 서초구
201111,11650,서초구,180.1,189.6,14673.7,서울 ,서울 서초구
201112,11650,서초구,163.8,143.7,14173.5,서울 ,서울 서초구
201201,11650,서초구,200.7,242.5,15135.9,서울 ,서울 서초구
201202,11650,서초구,184.6,238.6,15702.5,서울 ,서울 서초구
201203,11650,서초구,163,177.2,16744.3,서울 ,서울 서초구
201204,11650,서초구,205.7,247.6,16694.9,서울 ,서울 서초구
201205,11650,서초구,173.5,196.3,14254.9,서울 ,서울 서초구
201206,11650,서초구,145.5,120.2,9286.6,서울 ,서울 서초구
201207,11650,서초구,242.3,195.4,7758.1,서울 ,서울 서초구
201208,11650,서초구,257.2,179.3,7317.4,서울 ,서울 서초구
201209,11650,서초구,183.2,116.8,12089.1,서울 ,서울 서초구
201210,11650,서초구,190.6,157.9,14331.9,서울 ,서울 서초구
201211,11650,서초구,165.5,112.9,15346.5,서울 ,서울 서초구
201212,11650,서초구,171,111.5,13559.1,서울 ,서울 서초구
201301,11650,서초구,179.3,123.8,14670.8,서울 ,서울 서초구
201302,11650,서초구,141.5,106.4,13498.6,서울 ,서울 서초구
201303,11650,서초구,165.9,127.2,16053.2,서울 ,서울 서초구
201304,11650,서초구,181.5,125.9,17190.9,서울 ,서울 서초구
201305,11650,서초구,181.1,123.1,14266.9,서울 ,서울 서초구
201306,11650,서초구,182,117.3,11014.3,서울 ,서울 서초구
201307,11650,서초구,220.9,127.9,9207.2,서울 ,서울 서초구
201308,11650,서초구,215,168.2,9137.5,서울 ,서울 서초구
201309,11650,서초구,178.8,126.1,12826.1,서울 ,서울 서초구
201310,11650,서초구,208.9,119.1,14948.5,서울 ,서울 서초구
201311,11650,서초구,172.3,111.1,15867.1,서울 ,서울 서초구
201312,11650,서초구,168.9,128.3,14568.4,서울 ,서울 서초구
201401,11650,서초구,171.9,135.9,15499.3,서울 ,서울 서초구
201402,11650,서초구,163,119,17897.3,서울 ,서울 서초구
201403,11650,서초구,175,118.5,14987.8,서울 ,서울 서초구
201404,11650,서초구,183.7,123.6,16963.5,서울 ,서울 서초구
201405,11650,서초구,181.5,99.4,13534.6,서울 ,서울 서초구
201406,11650,서초구,150.1,105.2,10522,서울 ,서울 서초구
201407,11650,서초구,183.2,110.1,10548,서울 ,서울 서초구
201408,11650,서초구,166.1,101,8591.5,서울 ,서울 서초구
201409,11650,서초구,149.7,106.5,11541.4,서울 ,서울 서초구
201410,11650,서초구,163.2,123.4,14830.8,서울 ,서울 서초구
201411,11650,서초구,165.2,110.7,18293.1,서울 ,서울 서초구
201412,11650,서초구,168.3,126.5,16951.7,서울 ,서울 서초구
201501,11650,서초구,170.1,120.4,14267.3,서울 ,서울 서초구
201502,11650,서초구,162.5,112.8,15790.9,서울 ,서울 서초구
201503,11650,서초구,199.4,135.4,17135.7,서울 ,서울 서초구
201504,11650,서초구,195,129.4,17022,서울 ,서울 서초구
201505,11650,서초구,165.4,96.7,14143.9,서울 ,서울 서초구
201506,11650,서초구,157.8,96.2,9171.1,서울 ,서울 서초구
201507,11650,서초구,183.1,107.7,7095.5,서울 ,서울 서초구
201508,11650,서초구,173.9,102.7,9074.8,서울 ,서울 서초구
201509,11650,서초구,157.8,98.7,13630.2,서울 ,서울 서초구
201510,11650,서초구,201,102.3,14188.9,서울 ,서울 서초구
201511,11650,서초구,178.4,108.6,16279.1,서울 ,서울 서초구
201512,11650,서초구,186.9,97.8,20221.9,서울 ,서울 서초구
201601,11650,서초구,165.5,99.7,15918.7,서울 ,서울 서초구
201602,11650,서초구,163.9,105.5,18008.6,서울 ,서울 서초구
201603,11650,서초구,196.3,111.6,19091.1,서울 ,서울 서초구
201604,11650,서초구,182.2,106.9,19204.7,서울 ,서울 서초구
201605,11650,서초구,197.9,109.8,17112.1,서울 ,서울 서초구
201606,11650,서초구,176,108.2,13112.3,서울 ,서울 서초구
201607,11650,서초구,174,93.9,11330.5,서울 ,서울 서초구
201608,11650,서초구,185.4,106.4,10277.7,서울 ,서울 서초구
201609,11650,서초구,179.1,102,13172.4,서울 ,서울 서초구
201610,11650,서초구,171.7,100,16881.6,서울 ,서울 서초구
201611,11650,서초구,180.9,114,20480,서울 ,서울 서초구
201612,11650,서초구,184.7,112.7,31241.2,서울 ,서울 서초구
201701,11650,서초구,181.8,114.7,16114.2,서울 ,서울 서초구
201702,11650,서초구,183,109.3,13994,서울 ,서울 서초구
201703,11650,서초구,211.3,112.2,18964.1,서울 ,서울 서초구
201704,11650,서초구,180.9,133.5,20594.6,서울 ,서울 서초구
201705,11650,서초구,191.8,116.8,16175.4,서울 ,서울 서초구
201706,11650,서초구,202.4,105.4,13457.7,서울 ,서울 서초구
201707,11650,서초구,200,114,11083.6,서울 ,서울 서초구
201708,11650,서초구,219.5,107.7,9885.9,서울 ,서울 서초구
201709,11650,서초구,197.7,107.9,14924.2,서울 ,서울 서초구
201710,11650,서초구,170.9,88.4,12379.7,서울 ,서울 서초구
201711,11650,서초구,205.6,112.7,19160,서울 ,서울 서초구
201712,11650,서초구,192.9,90.2,21860,서울 ,서울 서초구
201801,11650,서초구,204.2,115.7,18004.8,서울 ,서울 서초구
201802,11650,서초구,187.3,105.3,13508,서울 ,서울 서초구
201803,11650,서초구,197,123.5,16856.3,서울 ,서울 서초구
201804,11650,서초구,226.8,108.8,20801.9,서울 ,서울 서초구
201805,11650,서초구,237.8,125.1,18707.6,서울 ,서울 서초구
201806,11650,서초구,206.9,115.9,14262.9,서울 ,서울 서초구
201807,11650,서초구,216.2,119.8,10879.1,서울 ,서울 서초구
201808,11650,서초구,230.9,111.8,8816.7,서울 ,서울 서초구
201809,11650,서초구,168.7,89.4,13937.5,서울 ,서울 서초구
201810,11650,서초구,235.7,123.3,17325,서울 ,서울 서초구
201811,11650,서초구,215.2,118.2,22960.7,서울 ,서울 서초구
201812,11650,서초구,209.7,112.2,24360.8,서울 ,서울 서초구
201901,11650,서초구,226.8,140.2,15602.1,서울 ,서울 서초구
201902,11650,서초구,180.4,93.5,11827.7,서울 ,서울 서초구
201903,11650,서초구,218.9,105.4,16897.3,서울 ,서울 서초구
201904,11650,서초구,238.6,124.6,21647.7,서울 ,서울 서초구
201905,11650,서초구,217,136.9,18578.5,서울 ,서울 서초구
201906,11650,서초구,205.7,118.6,13885.7,서울 ,서울 서초구
201907,11650,서초구,235.4,120.7,12719.3,서울 ,서울 서초구
201908,11650,서초구,232.1,105.8,10540.7,서울 ,서울 서초구
201909,11650,서초구,215.9,119.1,14331.3,서울 ,서울 서초구
201910,11650,서초구,235.8,128.1,18860.3,서울 ,서울 서초구
201911,11650,서초구,234.9,124.4,20943.5,서울 ,서울 서초구
201912,11650,서초구,212.4,138.6,23548.5,서울 ,서울 서초구
202001,11650,서초구,228.4,128.2,19221.6,서울 ,서울 서초구
202002,11650,서초구,223.9,100.4,11566.2,서울 ,서울 서초구
202003,11650,서초구,223.9,104,5830,서울 ,서울 서초구
202004,11650,서초구,229.8,107,3580.8,서울 ,서울 서초구
202005,11650,서초구,235.7,110.1,4495.6,서울 ,서울 서초구
202006,11650,서초구,248.4,112.4,5021.1,서울 ,서울 서초구
201101,11200,성동구,98.4,222.1,15792.6,서울 ,서울 성동구
201102,11200,성동구,69.2,212.2,11092.4,서울 ,서울 성동구
201103,11200,성동구,93.1,244.4,14555.8,서울 ,서울 성동구
201104,11200,성동구,81.5,223.8,15495.6,서울 ,서울 성동구
201105,11200,성동구,115.1,242.1,16049,서울 ,서울 성동구
201106,11200,성동구,134,245.8,11918.8,서울 ,서울 성동구
201107,11200,성동구,133,198.5,9281.3,서울 ,서울 성동구
201108,11200,성동구,144,178.9,9768.8,서울 ,서울 성동구
201109,11200,성동구,143.7,226.1,14648,서울 ,서울 성동구
201110,11200,성동구,139,254.7,18137.3,서울 ,서울 성동구
201111,11200,성동구,127.4,221.1,17569.4,서울 ,서울 성동구
201112,11200,성동구,181.2,228.5,17543.1,서울 ,서울 성동구
201201,11200,성동구,178.9,283,18872.6,서울 ,서울 성동구
201202,11200,성동구,172.9,274,18118.6,서울 ,서울 성동구
201203,11200,성동구,164.6,266.7,19327.5,서울 ,서울 성동구
201204,11200,성동구,166.6,239.6,19616.2,서울 ,서울 성동구
201205,11200,성동구,157.2,231.6,15699.1,서울 ,서울 성동구
201206,11200,성동구,139.5,210.6,10196.1,서울 ,서울 성동구
201207,11200,성동구,162.5,241.7,7809.6,서울 ,서울 성동구
201208,11200,성동구,187.2,206.9,7948.2,서울 ,서울 성동구
201209,11200,성동구,148.5,175.9,13085.6,서울 ,서울 성동구
201210,11200,성동구,182.6,242.7,16982.1,서울 ,서울 성동구
201211,11200,성동구,141.2,205.9,18780.8,서울 ,서울 성동구
201212,11200,성동구,148.9,203.9,15607.9,서울 ,서울 성동구
201301,11200,성동구,178.1,230.8,17789.3,서울 ,서울 성동구
201302,11200,성동구,147,205.1,17087.4,서울 ,서울 성동구
201303,11200,성동구,166.7,230.5,20384.7,서울 ,서울 성동구
201304,11200,성동구,189.4,224.8,21404,서울 ,서울 성동구
201305,11200,성동구,171.7,245.2,17266.8,서울 ,서울 성동구
201306,11200,성동구,148.7,202.4,12899.2,서울 ,서울 성동구
201307,11200,성동구,213.1,202.8,11102.2,서울 ,서울 성동구
201308,11200,성동구,172.7,218.8,11005.3,서울 ,서울 성동구
201309,11200,성동구,156.3,212.1,15354.3,서울 ,서울 성동구
201310,11200,성동구,152.7,230.2,18838.3,서울 ,서울 성동구
201311,11200,성동구,161.4,215.1,20108.8,서울 ,서울 성동구
201312,11200,성동구,163.4,198.4,18991.3,서울 ,서울 성동구
201401,11200,성동구,164.5,214.5,19971.9,서울 ,서울 성동구
201402,11200,성동구,166.8,221.2,24164.3,서울 ,서울 성동구
201403,11200,성동구,180.4,204,19715.2,서울 ,서울 성동구
201404,11200,성동구,191.2,214.8,21213.4,서울 ,서울 성동구
201405,11200,성동구,152.7,202.3,16786.3,서울 ,서울 성동구
201406,11200,성동구,157.4,203.7,12172.1,서울 ,서울 성동구
201407,11200,성동구,173.3,201.3,11809.1,서울 ,서울 성동구
201408,11200,성동구,137.5,180.4,9847.8,서울 ,서울 성동구
201409,11200,성동구,172.2,190.1,13128.6,서울 ,서울 성동구
201410,11200,성동구,185.4,235.4,16628.3,서울 ,서울 성동구
201411,11200,성동구,138.1,189.8,19334.2,서울 ,서울 성동구
201412,11200,성동구,155.4,235.4,19326.5,서울 ,서울 성동구
201501,11200,성동구,143.4,205.7,16572.6,서울 ,서울 성동구
201502,11200,성동구,114.8,214.1,16800.2,서울 ,서울 성동구
201503,11200,성동구,135,242.8,18289.7,서울 ,서울 성동구
201504,11200,성동구,167,251.5,17912.6,서울 ,서울 성동구
201505,11200,성동구,146.5,221.2,14511.3,서울 ,서울 성동구
201506,11200,성동구,140.7,184.8,9763.9,서울 ,서울 성동구
201507,11200,성동구,170,218.5,7177.4,서울 ,서울 성동구
201508,11200,성동구,137,182.8,9011.7,서울 ,서울 성동구
201509,11200,성동구,139.7,193.6,13195.2,서울 ,서울 성동구
201510,11200,성동구,152.9,201.3,14580,서울 ,서울 성동구
201511,11200,성동구,154.2,196,16521.4,서울 ,서울 성동구
201512,11200,성동구,190.6,234,19332.5,서울 ,서울 성동구
201601,11200,성동구,160.1,197.2,16359.4,서울 ,서울 성동구
201602,11200,성동구,163.4,195.8,19088.5,서울 ,서울 성동구
201603,11200,성동구,200.8,192.5,19384.5,서울 ,서울 성동구
201604,11200,성동구,178.8,210.9,18505.7,서울 ,서울 성동구
201605,11200,성동구,195.5,200.2,15564.1,서울 ,서울 성동구
201606,11200,성동구,164.7,197.2,11882.7,서울 ,서울 성동구
201607,11200,성동구,148.7,164.4,9843.3,서울 ,서울 성동구
201608,11200,성동구,165.4,187.1,9052,서울 ,서울 성동구
201609,11200,성동구,156.1,204.5,12155.4,서울 ,서울 성동구
201610,11200,성동구,148.4,210.9,15685.1,서울 ,서울 성동구
201611,11200,성동구,145.7,221.2,18618.3,서울 ,서울 성동구
201612,11200,성동구,167.7,254.3,26889.1,서울 ,서울 성동구
201701,11200,성동구,160.4,217.8,15814.5,서울 ,서울 성동구
201702,11200,성동구,158.5,200.1,13706.3,서울 ,서울 성동구
201703,11200,성동구,205.7,230.6,18603.5,서울 ,서울 성동구
201704,11200,성동구,190.3,184.7,20429.9,서울 ,서울 성동구
201705,11200,성동구,172.2,188.3,16331.3,서울 ,서울 성동구
201706,11200,성동구,176.8,190,12656.8,서울 ,서울 성동구
201707,11200,성동구,162.7,171.3,10368.2,서울 ,서울 성동구
201708,11200,성동구,156.5,182.4,10189.4,서울 ,서울 성동구
201709,11200,성동구,194.5,192.3,15013.7,서울 ,서울 성동구
201710,11200,성동구,212.6,174.9,11973.4,서울 ,서울 성동구
201711,11200,성동구,237.9,188.3,19575.3,서울 ,서울 성동구
201712,11200,성동구,217.8,185,21466.6,서울 ,서울 성동구
201801,11200,성동구,202.5,187.5,20205,서울 ,서울 성동구
201802,11200,성동구,191.1,161.9,13702.2,서울 ,서울 성동구
201803,11200,성동구,220,194,16336.7,서울 ,서울 성동구
201804,11200,성동구,218.7,199.2,19834.5,서울 ,서울 성동구
201805,11200,성동구,215.4,193.4,18830.3,서울 ,서울 성동구
201806,11200,성동구,198.6,184.3,14306,서울 ,서울 성동구
